Number,Name,Calories,Proteins,Carbs,Fats
11843,"POTATOES,AU GRATIN,HOME-PREPARED FROM RECIPE USING MARGARINE",132,5.1,11.3,7.6
11844,"POTATOES,SCALLPD,HOME-PREPARED W/MARGARINE",86,2.9,10.8,3.7
11845,"PUMPKIN,CKD,BLD,DRND,W/SALT",20,0.7,4.9,0.1
11846,"PUMPKIN,CANNED,WITH SALT",34,1.1,8.1,0.3
11847,"PUMPKIN,FLOWERS,CKD,BLD,DRND,W/SALT",15,1.1,3.3,0.1
11848,"PUMPKIN,LEAVES,CKD,BLD,DRND,W/SALT",21,2.7,3.4,0.2
11849,"PURSLANE,CKD,BLD,DRND,W/SALT",18,1.5,3.5,0.2
11850,"RADISHES,ORIENTAL,CKD,BLD,DRND,W/SALT",17,0.7,3.4,0.2
11851,"RUTABAGAS,CKD,BLD,DRND,W/SALT",39,1.3,8.7,0.2
11852,"SALSIFY,CKD,BLD,DRND,W/SALT",68,2.7,15.4,0.2
11853,"SOYBEANS,GRN,CKD,BLD,DRND,W/SALT",141,12.4,11.1,6.4
11854,"SPINACH,CKD,BLD,DRND,W/SALT",23,3,3.8,0.3
11855,"SPINACH,CND,NO SALT,SOL&LIQUIDS",19,2.1,2.9,0.4
11856,"SPINACH,FRZ,CHOPD OR LEAF,CKD,BLD,DRND,W/SALT",32,4,5.2,0.5
11857,"SQUASH,SMMR,ALL VAR,CKD,BLD,DRND,W/SALT",20,0.9,4.3,0.3
11858,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,CKD,BLD,DRND,W/SALT",20,0.9,4.3,0.3
11859,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,FRZ,CKD,BLD,DRND,W/SALT",25,1.3,5.5,0.2
11860,"SQUASH,SMMR,SCALLOP,CKD,BLD,DRND,W/SALT",16,1,3.3,0.2
11861,"SQUASH,SMMR,ZUCCHINI,INCL SKN,CKD,BLD,DRND,W/SALT",16,0.6,3.9,0.1
11862,"SQUASH,SMMR,ZUCCHINI,INCL SKN,FRZ,CKD,BLD,DRND,W/SALT",17,1.1,3.6,0.1
11863,"SQUASH,WNTR,ALL VAR,CKD,BKD,W/SALT",39,0.9,8.8,0.6
11864,"SQUASH,WNTR,ACORN,CKD,BKD,W/SALT",56,1.1,14.6,0.1
11865,"SQUASH,WNTR,ACORN,CKD,BLD,MSHD,W/SALT",34,0.7,8.8,0.1
11866,"SQUASH,WNTR,BUTTERNUT,CKD,BKD,W/SALT",40,0.9,10.5,0.1
11867,"SQUASH,WNTR,BUTTERNUT,FRZ,CKD,BLD,W/SALT",39,1.2,10.1,0.1
11868,"SQUASH,WNTR,HUBBARD,CKD,BKD,W/SALT",50,2.5,10.8,0.6
11869,"SQUASH,WNTR,HUBBARD,CKD,BLD,MSHD,W/SALT",30,1.5,6.4,0.4
11870,"SQUASH,WNTR,SPAGHETTI,CKD,BLD,DRND,OR BKD,W/SALT",27,0.7,6.5,0.3
11871,"SUCCOTASH,(CORN&LIMAS),CKD,BLD,DRND,W/SALT",115,5.1,24.4,0.8
11872,"SUCCOTASH,(CORN&LIMAS),FRZ,CKD,BLD,DRND,W/SALT",93,4.3,20,0.9
11873,"SWAMP CABBAGE,CKD,BLD,DRND,W/SALT",20,2.1,3.7,0.2
11874,"SWEET POTATO LEAVES,CKD,STMD,W/ SALT",34,2.3,7.3,0.3
11875,"SWEET POTATO,CKD,BKD IN SKN,W/ SALT",90,2,20.7,0.2
11876,"SWEET POTATO,CKD,BLD,WO/ SKN,W/ SALT",76,1.4,17.7,0.1
11877,"SWEET POTATO,FRZ,CKD,BKD,W/ SALT",100,1.7,23.4,0.1
11878,"TARO,COOKED,WITH SALT",142,0.5,34.6,0.1
11879,"TARO,LEAVES,CKD,STMD,W/SALT",24,2.7,4,0.4
11880,"TARO,SHOOTS,CKD,W/SALT",14,0.7,3.2,0.1
11881,"TARO,TAHITIAN,CKD,W/SALT",44,4.2,6.8,0.7
11882,"TOMATOES,RED,RIPE,RAW,NOVEMBER THRU MAY AVERAGE",21,0.9,4.6,0.3
11883,"TOMATOES,RED,RIPE,RAW,JUNE THRU OCTOBER AVERAGE",21,0.9,4.6,0.3
11884,"TOMATOES,RED,RIPE,CKD,W/ SALT",18,0.9,4,0.1
11885,"TOMATOES,RED,RIPE,CND,WHL,NO SALT",19,0.9,4.4,0.1
11886,"TOMATO JUC,CND,WO/SALT",17,0.8,4.2,0.1
11887,"TOMATO PRODUCTS,CND,PASTE,W/SALT",82,4.3,18.9,0.5
11888,"TOMATO PRODUCTS,CND,PUREE,W/SALT",38,1.6,9,0.2
11889,"TURNIPS,CKD,BLD,DRND,W/SALT",21,0.7,4.9,0.1
11890,"TURNIPS,FRZ,CKD,BLD,DRND,W/SALT",23,1.5,4.3,0.2
11891,"TURNIP GRNS,CKD,BLD,DRND,W/SALT",20,1.1,4.4,0.2
11892,"TURNIP GRNS,FRZ,CKD,BLD,DRND,W/SALT",29,3.3,5,0.4
11893,"TURNIP GRNS&TURNIPS,FRZ,CKD,BLD,DRND,W/SALT",21,2.1,2.9,0.2
11894,"VEGETABLES,MXD,FRZ,CKD,BLD,DRND,W/SALT",59,2.9,13.1,0.2
11895,"WAXGOURD,(CHINESE PRESERVING MELON),CKD,BLD,DRND,W/SALT",14,0.4,3,0.2
11896,"WINGED BEAN,IMMAT SEEDS,CKD,BLD,DRND,W/SALT",38,5.3,3.2,0.7
11897,"YAM,CKD,BLD,DRND,OR BKD,W/SALT",116,1.5,27.6,0.1
11898,"YAMBEAN (JICAMA),CKD,BLD,DRND,W/SALT",38,0.7,8.8,0.1
11899,"YARDLONG BEAN,CKD,BLD,DRND,W/SALT",47,2.5,9.2,0.1
11900,"CORN,SWEET,WHITE,RAW",86,3.2,19,1.2
11901,"CORN,SWT,WHITE,CKD,BLD,DRND,WO/SALT",108,3.3,25.1,1.3
11902,"CORN,SWT,WHITE,CKD,BLD,DRND,W/SALT",108,3.3,25.1,1.3
11903,"CORN,SWT,WHITE,CND,WHL KERNEL,REG PK,SOL&LIQUIDS",64,2,15.4,0.5
11904,"CORN,SWT,WHITE,CND,WHL KERNEL,NO SALT,SOL&LIQUIDS",64,2,15.4,0.5
11905,"CORN,SWT,WHITE,CND,WHL KERNEL,DRND SOL",81,2.6,18.6,1
11906,"CORN,SWT,WHITE,CND,CRM STYLE,REG PK",72,1.7,18.1,0.4
11907,"CORN,SWT,WHITE,CND,CRM STYLE,NO SALT",72,1.7,18.1,0.4
11908,"CORN,SWT,WHITE,CND,VACUUM PK,REG PK",79,2.4,19.4,0.5
11909,"CORN,SWT,WHITE,CND,VACUUM PK,NO SALT",79,2.4,19.4,0.5
11910,"CORN,SWT,WHITE,FRZ,KRNLS CUT OFF COB,UNPREP",88,3,20.8,0.8
11911,"CORN,SWT,WHITE,FRZ,KRNLS CUT OFF COB,BLD,DRND,WO/SALT",80,2.8,19.6,0.4
11912,"CORN,SWT,WHITE,FRZ,KRNLS CUT OFF COB,BLD,DRND,W/SALT",80,2.8,19.6,0.4
11913,"CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP",98,3.3,23.5,0.8
11914,"CORN,SWT,WHITE,FRZ,KRNLS ON COB,CKD,BLD,DRND,WO/SALT",94,3.1,22.3,0.7
11915,"CORN,SWT,WHITE,FRZ,KRNLS ON COB,CKD,BLD,DRND,W/SALT",94,3.1,22.3,0.7
11916,"PEPPERS,SWT,RED,CND,SOL&LIQUIDS",18,0.8,3.9,0.3
11917,"PEPPERS,SWT,RED,FRZ,CHOPD,UNPREP",20,1.1,4.4,0.2
11918,"PEPPERS,SWT,RED,FRZ,CHOPD,CKD,BLD,DRND,WO/SALT",18,0.9,3.9,0.2
11919,"PEPPERS,SWT,RED,FRZ,CHOPD,CKD,BLD,DRND,W/SALT",18,0.9,3.9,0.2
11921,"PEPPERS,SWT,RED,SAUTEED",145,1,6.6,12.8
11922,"SESBANIA FLOWER,CKD,STMD,W/SALT",22,1.1,5.2,0.1
11923,"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STMD,W/SALT",81,8.5,6.5,4.4
11924,"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STIR-FRIED,W/SALT",125,13.1,9.4,7.1
11925,"DOCK,CKD,BLD,DRND,W/SALT",20,1.8,2.9,0.6
11926,"LENTILS,SPROUTED,CKD,STIR-FRIED,W/SALT",101,8.8,21.3,0.4
11927,"MOUNTAIN YAM,HAWAII,CKD,STMD,W/SALT",82,1.7,20,0.1
11928,"TREE FERN,CKD,W/SALT",40,0.3,11,0.1
11929,"POTATOES,MSHD,PREP FROM GRANULES,WO/MILK,WHL MILK&MARGARINE",108,2,14.4,4.9
11930,"POTATOES,MSHD,PREP FROM FLAKES,WO/MILK,WHL MILK&MARGARINE",113,1.9,15,5.6
11931,"PEPPERS,SWT,RED,FREEZE-DRIED",314,17.9,68.7,3
11932,"BEANS,SNAP,YEL,CND,REG PK,DRND SOL",20,1.1,4.5,0.1
11933,"BEANS,SNAP,YEL,CND,NO SALT,DRND SOL",20,1.1,4.5,0.1
11934,"POTATOES,MSHD,HOME-PREPARED,WHL MILK & BUTTER ADDED",113,1.9,16.8,4.2
11935,CATSUP,100,1.7,25.8,0.5
11937,"PICKLES,CUCUMBER,DILL",18,0.6,4.1,0.2
11940,"PICKLE,CUCUMBER,SWEET",117,0.4,31.8,0.3
11941,"PICKLE,CUCUMBER,SOUR",11,0.3,2.3,0.2
11942,"PICKLES,CUCUMBER,FRSH,(BREAD&BUTTER PICKLES)",77,0.9,17.9,0.2
11943,"PIMENTO,CANNED",23,1.1,5.1,0.3
11944,"PICKLE RELISH,HOT DOG",91,1.5,23.4,0.5
11945,"PICKLE RELISH,SWEET",130,0.4,35,0.5
11946,"PICKLE,CUCUMBER,SOUR,LO NA",11,0.3,2.3,0.2
11947,"PICKLES,CUCUMBER,DILL,LO NA",18,0.6,4.1,0.2
11948,"PICKLE,CUCUMBER,SWT,LO NA",115,0.4,31.8,0.3
11949,"CATSUP,LOW SODIUM",104,1.5,27.3,0.4
11950,"MUSHROOMS,ENOKI,RAW",34,2.4,7,0.4
11951,"PEPPERS,SWEET,YELLOW,RAW",27,1,6.3,0.2
11952,"RADICCHIO,RAW",23,1.4,4.5,0.3
11953,"SQUASH,ZUCCHINI,BABY,RAW",21,2.7,3.1,0.4
11954,"TOMATILLOS,RAW",32,1,5.8,1
11955,"TOMATOES,SUN-DRIED",258,14.1,55.8,3
11956,"TOMATOES,SUN-DRIED,PACKED IN OIL,DRND",213,5.1,23.3,14.1
11957,"FENNEL,BULB,RAW",31,1.2,7.3,0.2
11958,"PICKLE RELISH,HAMBURGER",129,0.6,34.5,0.5
11959,"ARUGULA,RAW",25,2.6,3.7,0.7
11960,"CARROTS,BABY,RAW",35,0.6,8.2,0.1
11961,"HEARTS OF PALM,CANNED",28,2.5,4.6,0.6
11962,"PEPPERS,HOT CHILE,SUN-DRIED",324,10.6,69.9,5.8
11963,"NOPALES,RAW",16,1.3,3.3,0.1
11964,"NOPALES,CKD,WO/SALT",15,1.4,3.3,0.1
11965,"CAULIFLOWER,GREEN,RAW",31,3,6.1,0.3
11967,"CAULIFLOWER,GRN,CKD,NO SALT",32,3,6.3,0.3
11968,"CAULIFLOWER,GRN,CKD,SALT",32,3,6.3,0.3
11969,"BROCCOLI,CHINESE,COOKED",22,1.1,3.8,0.7
11970,"CABBAGE,NAPA,COOKED",12,1.1,2.2,0.2
11972,"LEMON GRASS (CITRONELLA),RAW",99,1.8,25.3,0.5
11973,"BEANS,FAVA,IN POD,RAW",88,7.9,17.6,0.7
11974,"GRAPE LEAVES,RAW",93,5.6,17.3,2.1
11975,"GRAPE LEAVES,CND",69,4.3,11.7,2
11976,"PEPPER,BANANA,RAW",27,1.7,5.3,0.4
11977,"PEPPER,SERRANO,RAW",32,1.7,6.7,0.4
11978,"PEPPER,ANCHO,DRIED",281,11.9,51.4,8.2
11979,"PEPPERS,JALAPENO,RAW",30,1.4,5.9,0.6
11980,"PEPPERS,CHILI,GRN,CND",21,0.7,4.6,0.3
11981,"PEPPERS,HUNGARIAN,RAW",29,0.8,6.7,0.4
11982,"PEPPERS,PASILLA,DRIED",345,12.4,51.1,15.9
11983,"PICKLES,CHOWCHOW,W/CAULIFLOWER ONION MUSTARD,SWT",122,1.5,27,0.9
11984,"EPAZOTE,RAW",32,0.3,7.4,0.5
11985,"FIREWEED,LEAVES,RAW",103,4.7,19.2,2.8
11986,"MALABAR SPINACH,COOKED",23,3,2.7,0.8
11987,"MUSHROOM,OYSTER,RAW",37,4.1,6.2,0.5
11988,"FUNGI,CLOUD EARS,DRIED",284,9.3,73,0.7
11989,"MUSHROOMS,STRAW,CND,DRND SOL",32,3.8,4.6,0.7
11990,"WASABI,ROOT,RAW",109,4.8,23.5,0.6
11991,"YAUTIA (TANNIER),RAW",98,1.5,23.6,0.4
11995,"FIDDLEHEAD FERNS,RAW",34,4.6,5.5,0.4
11996,"FIDDLEHEAD FERNS,FRZ,UNPREP",34,4.3,5.7,0.3
12001,"BREADFRUIT SEEDS,RAW",191,7.4,29.2,5.6
12003,"BREADFRUIT SEEDS,BOILED",168,5.3,32,2.3
12004,"BREADNUTTREE SEEDS,RAW",217,6,46.3,1
12005,"BREADNUTTREE SEEDS,DRIED",367,8.6,79.4,1.7
12006,"CHIA SEEDS,DRIED",490,15.6,43.8,30.8
12007,"COTTONSEED FLR,PART DEFATTED (GLANDLESS)",359,41,40.5,6.2
12008,"COTTONSEED FLR,LOFAT (GLANDLESS)",332,49.8,36.1,1.4
12011,"COTTONSEED MEAL,PART DEFATTED (GLANDLESS)",367,49.1,38.4,4.8
12013,"LOTUS SEEDS,DRIED",332,15.4,64.5,2
12014,"PUMPKIN&SQUASH SD KRNLS,DRIED",541,24.5,17.8,45.8
12016,"PUMPKIN&SQUASH SD KRNLS,RSTD,WO/SALT",522,33,13.4,42.1
12021,"SAFFLOWER SD KRNLS,DRIED",517,16.2,34.3,38.5
12022,"SAFFLOWER SD MEAL,PART DEFATTED",342,35.6,48.7,2.4
12023,"SESAME SEEDS,WHOLE,DRIED",573,17.7,23.5,49.7
12024,"SESAME SEEDS,WHL,RSTD&TSTD",565,17,25.7,48
12029,"SESAME SD KRNLS,TSTD,WO/SALT (DECORT)",567,17,26,48
12032,"SESAME FLR,PART DEFATTED",382,40.3,35.1,11.9
12033,"SESAME FLOUR,LOW-FAT",333,50.1,35.5,1.8
12034,"SESAME MEAL,PART DEFATTED",567,17,26,48
12036,"SUNFLOWER SD KRNLS,DRIED",570,22.8,18.8,49.6
12037,"SUNFLOWER SD KRNLS,DRY RSTD,WO/SALT",582,19.3,24.1,49.8
12038,"SUNFLOWER SD KRNLS,OIL RSTD,WO/SALT",592,20.1,22.9,51.3
12039,"SUNFLOWER SD KRNLS,TSTD,WO/SALT",619,17.2,20.6,56.8
12040,"SUNFLOWER SD BUTTER,WO/SALT",579,19.7,27.4,47.7
12041,"SUNFLOWER SD FLR,PART DEFATTED",326,48.1,35.8,1.6
12058,"ACORNS,RAW",387,6.2,40.8,23.9
12059,"ACORNS,DRIED",509,8.1,53.7,31.4
12060,"ACORN FLOUR,FULL FAT",501,7.5,54.7,30.2
12061,ALMONDS,578,21.3,19.7,50.6
12062,"ALMONDS,BLANCHED",581,21.9,19.9,50.6
12063,"ALMONDS,DRY RSTD,WO/SALT",597,22.1,19.3,52.8
12065,"ALMONDS,OIL RSTD,WO/SALT",607,21.2,17.7,55.2
12071,ALMOND PASTE,458,9,47.8,27.7
12077,"BEECHNUTS,DRIED",576,6.2,33.5,50
12078,"BRAZILNUTS,DRIED,UNBLANCHED",656,14.3,12.3,66.4
12084,"BUTTERNUTS,DRIED",612,24.9,12.1,57
12085,"CASHEW NUTS,DRY RSTD,WO/SALT",574,15.3,32.7,46.3
12086,"CASHEW NUTS,OIL RSTD,WO/SALT",580,16.8,29.9,47.8
12087,"NUTS,CASHEW NUTS,RAW",553,18.2,30.2,43.8
12088,"CASHEW BUTTER,PLN,WO/SALT",587,17.6,27.6,49.4
12093,"CHESTNUTS,CHINESE,RAW",224,4.2,49.1,1.1
12094,"CHESTNUTS,CHINESE,DRIED",363,6.8,79.8,1.8
12095,"CHESTNUTS,CHINESE,BLD&STMD",153,2.9,33.6,0.8
12096,"CHESTNUTS,CHINESE,ROASTED",239,4.5,52.4,1.2
12097,"CHESTNUTS,EUROPEAN,RAW,UNPEELED",213,2.4,45.5,2.3
12098,"CHESTNUTS,EUROPEAN,RAW,PEELED",196,1.6,44.2,1.3
12099,"CHESTNUTS,EUROPEAN,DRIED,UNPEELED",374,6.4,77.3,4.4
12100,"CHESTNUTS,EUROPEAN,DRIED,PEELED",369,5,78.4,3.9
12101,"CHESTNUTS,EUROPEAN,BLD&STMD",131,2,27.8,1.4
12104,"COCONUT MEAT,RAW",354,3.3,15.2,33.5
12108,"COCONUT MEAT,DRIED (DESICCATED),NOT SWTND",660,6.9,23.6,64.5
12109,"COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,PACKAGED",474,3.3,47.6,32.2
12110,"COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND",443,3.3,40.9,31.7
12114,"COCONUT MEAT,DRIED (DESICCATED),TSTD",592,5.3,44.4,47
12115,"COCONUT CRM,RAW (LIQ EXPRESSED FROM GRATED MEAT)",330,3.6,6.7,34.7
12116,"COCONUT CRM,CND (LIQ EXPRESSED FROM GRATED MEAT)",192,2.7,8.4,17.7
12117,"COCONUT MILK,RAW (LIQ EXPRESSED FROM GRATED MEAT&H2O)",230,2.3,5.5,23.8
12118,"COCONUT MILK,CND (LIQ EXPRESSED FROM GRATED MEAT&H2O)",197,2,2.8,21.3
12119,COCONUT H2O (LIQ FROM COCONUTS),19,0.7,3.7,0.2
12120,HAZELNUTS OR FILBERTS,628,14.9,16.7,60.8
12121,"HAZELNUTS OR FILBERTS,BLANCHED",629,13.7,17,61.2
12122,"HAZELNUTS OR FILBERTS,DRY RSTD,WO/SALT",646,15,17.6,62.4
12127,"GINKGO NUTS,RAW",182,4.3,37.6,1.7
12128,"GINKGO NUTS,DRIED",348,10.4,72.4,2
12129,"GINKGO NUTS,CANNED",111,2.3,22.1,1.6
12130,"HICKORYNUTS,DRIED",657,12.7,18.3,64.4
12131,"MACADAMIA NUTS,RAW",718,7.9,13.8,75.8
12132,"MACADAMIA NUTS,DRY RSTD,WO/SALT",718,7.8,13.4,76.1
12135,"MIXED NUTS,DRY RSTD,W/PNUTS,WO/SALT",594,17.3,25.4,51.5
12137,"MIXED NUTS,OIL RSTD,W/PNUTS,WO/SALT",617,16.8,21.4,56.3
12138,"MIXED NUTS,OIL RSTD,WO/PNUTS,WO/SALT",615,15.5,22.3,56.2
12140,"FORMULATED,WHEAT-BASED,UNFLAVORED,W/SALT",622,13.8,23.7,57.7
12142,PECANS,691,9.2,13.9,72
12143,"PECANS,DRY RSTD,WO/SALT",710,9.5,13.6,74.3
12144,"PECANS,OIL RSTD,WO/SALT",715,9.2,13,75.2
12145,"PILINUTS-CANARYTREE,DRIED",719,10.8,4,79.6
12147,"NUTS,PINE NUTS,DRIED",673,13.7,13.1,68.4
12149,"PINE NUTS,PINYON,DRIED",629,11.6,19.3,61
12151,"PISTACHIO NUTS,RAW",557,20.6,28,44.4
12152,"PISTACHIO NUTS,DRY RSTD,WO/SALT",571,21.4,27.6,46
12154,"WALNUTS,BLACK,DRIED",618,24.1,9.9,59
12155,"WALNUTS,ENGLISH",654,15.2,13.7,65.2
12158,"BREADFRUIT SEEDS,ROASTED",207,6.2,40.1,2.7
12160,"COTTONSEED KRNLS,RSTD (GLANDLESS)",506,32.6,21.9,36.3
12163,"PUMPKIN&SQUASH SEEDS,WHL,RSTD,WO/SALT",446,18.5,53.8,19.4
12166,"SESAME BUTTER,TAHINI,FROM RSTD&TSTD KRNLS (MOST COMMON TYPE)",595,17,21.2,53.8
12167,"CHESTNUTS,EUROPEAN,RSTD",245,3.2,53,2.2
12169,"SESAME BUTTER,PASTE",595,18.1,25.5,50.9
12170,"SESAME FLOUR,HIGH-FAT",526,30.8,26.6,37.1
12171,"SESAME BUTTER,TAHINI,FROM UNROASTED KRNLS",607,18,17.9,56.4
12174,"WATERMELON SD KRNLS,DRIED",557,28.3,15.3,47.4
12175,"CHESTNUTS,JAPANESE,DRIED",360,5.3,81.4,1.2
12176,"COCONUT MILK,FRZ (LIQ EXPRESSED FROM GRATED MEAT&H2O)",202,1.6,5.6,20.8
12177,"COCONUT MEAT,DRIED (DESICCATED),CRMD",684,5.3,21.5,69.1
12179,"COCONUT MEAT,DRIED (DESICCATED),SWTND,SHREDDED",501,2.9,47.7,35.5
12193,"SISYMBRIUM SP. SEEDS,WHL,DRIED",318,12.1,58.3,4.6
12195,"ALMOND BUTTER,PLN,WO/SALT",633,15.1,21.2,59.1
12198,"SESAME BUTTER,TAHINI,FROM RAW&STONE GROUND KRNLS",570,17.8,26.2,48
12199,"FORMULATED,WHEAT-BASED,FLAV,MACADAMIA FLAV,WO/SALT",619,11.2,27.9,56.5
12200,"FORMULATED,WHEAT-BASED,ALL FLAVORS XCPT MACADAMIA,WO/SALT",647,13.1,20.8,62.3
12201,"SESAME SD KRNLS,DRIED (DECORT)",592,20.3,15.4,54.8
12202,"CHESTNUTS,JAPANESE,RAW",154,2.3,34.9,0.5
12203,"CHESTNUTS,JAPANESE,BLD&STMD",56,0.8,12.6,0.2
12204,"CHESTNUTS,JAPANESE,RSTD",201,3,45.1,0.8
12205,"LOTUS SEEDS,RAW",89,4.1,17.3,0.5
12206,"ALMONDS,HONEY RSTD,UNBLANCHED",594,18.2,27.9,49.9
12220,"SEEDS,FLAXSEED",492,19.5,34.3,34
12516,"PUMPKIN&SQUASH SD KRNLS,RSTD,W/SALT",522,33,13.4,42.1
12529,"SESAME SD KRNLS,TSTD,W/SALT (DECORT)",567,17,26,48
12537,"SUNFLOWER SD KRNLS,DRY RSTD,W/SALT",582,19.3,24.1,49.8
12538,"SUNFLOWER SD KRNLS,OIL RSTD,W/SALT",592,20.1,22.9,51.3
12539,"SUNFLOWER SD KRNLS,TSTD,W/SALT",619,17.2,20.6,56.8
12540,"SUNFLOWER SD BUTTER,W/SALT",579,19.7,27.4,47.7
12563,"ALMONDS,DRY RSTD,W/SALT",597,22.1,19.3,52.8
12565,"ALMONDS,OIL RSTD,W/SALT",607,21.2,17.7,55.2
12585,"CASHEW NUTS,DRY RSTD,W/SALT",574,15.3,32.7,46.3
12586,"CASHEW NUTS,OIL RSTD,W/SALT",581,16.8,30.2,47.8
12588,"CASHEW BUTTER,PLN,W/SALT",587,17.6,27.6,49.4
12632,"MACADAMIA NUTS,DRY RSTD,W/SALT",716,7.8,12.8,76.1
12635,"MIXED NUTS,DRY RSTD,W/PNUTS,W/SALT",594,17.3,25.4,51.5
12637,"MIXED NUTS,OIL RSTD,W/PNUTS,W/SALT",617,16.8,21.4,56.3
12638,"MIXED NUTS,WO/PNUTS,OIL RSTD,W/SALT",615,15.5,22.3,56.2
12643,"PECANS,DRY RSTD,W/SALT",710,9.5,13.6,74.3
12644,"PECANS,OIL RSTD,W/SALT",715,9.2,13,75.2
12652,"PISTACHIO NUTS,DRY RSTD,W/SALT",568,21.4,26.8,46
12663,"PUMPKIN&SQUASH SEEDS,WHL,RSTD,W/SALT",446,18.5,53.8,19.4
12695,"ALMOND BUTTER,PLN,W/SALT",633,15.1,21.2,59.1
12698,"SESAME BUTTER,TAHINI,KRNLS UNSPEC",592,17.4,21.5,53
13001,"BEEF,CARCASS,LN&FAT,CHOIC,RAW",291,17.3,0,24
13002,"BEEF,CARCASS,LN&FAT,SEL,RAW",278,17.5,0,22.5
13003,"BEEF,COMP OF RTL CUTS,LN&FAT,1/4""FAT,ALL GRDS,RAW",251,18.2,0,19.2
13004,"BEEF,COMP OF RTL CUTS,LN&FAT,1/4""FAT,ALL GRDS,CKD",305,25.9,0,21.5
13005,"BEEF,COMP OF RTL CUTS,LN&FAT,1/4""FAT,CHOIC,RAW",259,18.2,0,20.2
13006,"BEEF,COMP OF RTL CUTS,LN&FAT,1/4""FAT,CHOIC,CKD",322,25.5,0,23.6
13007,"BEEF,COMP OF RTL CUTS,LN&FAT,1/4""FAT,SEL,RAW",236,18.5,0,17.4
13008,"BEEF,COMP OF RTL CUTS,LN&FAT,1/4""FAT,SEL,CKD",291,26.2,0,19.9
13009,"BEEF,COMP OF RTL CUTS,LN&FAT,1/4""FAT,PRIME,RAW",288,18.3,0,23.3
13010,"BEEF,COMP OF RTL CUTS,LN&FAT,1/4""FAT,PRIME,CKD",322,25.6,0,23.5
13011,"BEEF,COMP OF RTL CUTS,LN,1/4"" FAT,ALL GRDS,RAW",144,20.8,0,6.2
13012,"BEEF,COMP OF RTL CUTS,LN,1/4"" FAT,ALL GRDS,CKD",216,29.6,0,9.9
13013,"BEEF,COMP OF RTL CUTS,LN,1/4""FAT,CHOIC,RAW",150,20.8,0,6.8
13014,"BEEF,COMP OF RTL CUTS,LN,1/4""FAT,CHOIC,CKD",222,29.6,0,10.7
13015,"BEEF,COMP OF RTL CUTS,LN,1/4""FAT,SEL,RAW",141,20.7,0,5.8
13016,"BEEF,COMP OF RTL CUTS,LN,1/4""FAT,SEL,CKD",205,29.6,0,8.8
13017,"BEEF,COMP OF RTL CUTS,LN,1/4""FAT,PRIME,RAW",178,21.2,0,9.7
13018,"BEEF,COMP OF RTL CUTS,LN,1/4""FAT,PRIME,CKD",241,29,0,13
13019,"BEEF,RTL CUTS,FAT,RAW",674,8.2,0,70.9
13020,"BEEF,RTL CUTS,FAT,CKD",680,10.6,0,70.3
13021,"BEEF,BRISKET,WHL,LN&FAT,1/4""FAT,ALL GRDS,RAW",312,16.9,0,26.5
13022,"BEEF,BRISKET,WHL,LN&FAT,1/4""FAT,ALL GRDS,CKD,BRSD",385,23.5,0,31.6
13023,"BEEF,BRISKET,WHL,LN,ALL GRDS,RAW",155,20.7,0,7.4
13024,"BEEF,BRISKET,WHL,LN,1/4""FAT,ALL GRDS,CKD,BRSD",242,29.8,0,12.8
13029,"BEEF,BRISKET,POINT HALF,LN&FAT,1/4""FAT,ALL GRDS,RAW",331,16.1,0,29.1
13030,"BEEF,BRISKET,POINT HALF,LN&FAT,1/4""FAT,ALL GRDS,CKD,BRSD",404,22.1,0,34.3
13031,"BEEF,BRISKET,POINT HALF,LN,1/4""FAT,ALL GRDS,RAW",162,20,0,8.5
13032,"BEEF,BRISKET,POINT HALF,LN,1/4""FAT,ALL GRDS,CKD,BRSD",261,28,0,15.7
13039,"BEEF,LOIN,BTTM SIRLOIN BUTT,TRI-TIP,LN,1/4"" FAT,ALL GRDS,RAW",154,21.2,0,7.8
13040,"BEEF,SIRLOIN,TRI-TIP STEAK,LN & FAT,1/4"" FAT,ALL GRDS,RAW",176,20.6,0,10.4
13049,"BEEF,CHUCK,BLADE RST,LN&FAT,1/4""FAT,ALL GRDS,RAW",254,17,0,20.1
13050,"BEEF,CHUCK,BLADE RST,LN&FAT,1/4""FAT,ALL GRDS,CKD,BRSD",345,26.6,0,25.7
13051,"BEEF,CHUCK,BLADE RST,LN&FAT,1/4""FAT,CHOIC,RAW",272,16.8,0,22.2
13052,"BEEF,CHUCK,BLADE RST,LN&FAT,1/4""FAT,CHOIC,CKD,BRSD",363,26.2,0,27.8
13053,"BEEF,CHUCK,BLADE RST,LN&FAT,1/4""FAT,SEL,RAW",235,17.3,0,17.9
13054,"BEEF,CHUCK,BLADE RST,LN&FAT,1/4""FAT,SEL,CKD,BRSD",326,27,0,23.4
13055,"BEEF,BRISKET,FLAT HALF,LN & FAT,1/8"" FAT,SEL,CKD,BRSD",280,29,0,17.4
